X_value,Y_value,Z_value,Laser Distance
250.0,0.0,660.0,102.21847507331378
230.96988312782167,95.67085809127244,660.0,102.87903225806451
176.7766952966369,176.77669529663686,660.0,103.10337243401759
95.6708580912725,230.96988312782165,660.0,103.14699413489737
7.081923622059975e-14,250.0,660.0,102.52382697947215
-95.67085809127238,230.9698831278217,660.0,103.12206744868035
-176.77669529663677,176.77669529663697,660.0,102.31195014662757
-230.96988312782162,95.67085809127256,660.0,101.98167155425219
-250.0,1.416384724411995e-13,660.0,100.31158357771261
-230.96988312782173,-95.67085809127231,660.0,100.37390029325513
-176.77669529663697,-176.77669529663677,660.0,99.97507331378299
-95.67085809127258,-230.96988312782162,660.0,99.5949413489736
-2.67968859893057e-13,-250.0,660.0,99.83797653958945
95.6708580912723,-230.96988312782173,660.0,99.12133431085044
176.7766952966367,-176.7766952966371,660.0,98.99046920821114
230.96988312782162,-95.67085809127259,660.0,99.70711143695014
